origin,destination,origin_latitude,origin_longitude,destination_latitude,destination_longitude
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,SCL,19.4363,-99.0721,-33.393,-70.7858
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
MEX,GDL,19.4363,-99.0721,20.5218,-103.311
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
GDL,MEX,20.5218,-103.311,19.4363,-99.0721
